0.090909 0.090909 0.011979
0.090909 0.181818 0.019897
0.090909 0.272727 0.025457
0.090909 0.363636 0.029487
0.090909 0.454545 0.032458
0.090909 0.545455 0.034668
0.090909 0.636364 0.036320
0.090909 0.727273 0.037560
0.090909 0.818182 0.038491
0.090909 0.909091 0.039191
0.090909 1.000000 0.039718
0.090909 1.090909 0.040114
0.090909 1.181818 0.040413
0.090909 1.272727 0.040637
0.090909 1.363636 0.040807
0.090909 1.454545 0.040934
0.090909 1.545455 0.041030
0.090909 1.636364 0.041102
0.090909 1.727273 0.041156
0.090909 1.818182 0.041197
0.090909 1.909091 0.041228
0.090909 2.000000 0.041252
0.090909 2.090909 0.041269
0.090909 2.181818 0.041282
0.090909 2.272727 0.041292
0.090909 2.363636 0.041300
0.090909 2.454545 0.041305
0.090909 2.545455 0.041309
0.090909 2.636364 0.041313
0.090909 2.727273 0.041315
0.090909 2.818182 0.041317
0.090909 2.909091 0.041318
0.090909 3.000000 0.041319
0.090909 3.090909 0.041320
0.090909 3.181818 0.041321
0.090909 3.272727 0.041321
0.090909 3.363636 0.041321
0.090909 3.454545 0.041322
0.090909 3.545455 0.041322
0.090909 3.636364 0.041322
0.090909 3.727273 0.041322
0.090909 3.818182 0.041322
0.090909 3.909091 0.041322
0.090909 4.000000 0.041322
0.090909 4.090909 0.041322
0.090909 4.181818 0.041322
0.090909 4.272727 0.041322
0.090909 4.363636 0.041322
0.090909 4.454545 0.041322
0.090909 4.545455 0.041322
0.090909 4.636364 0.041322
0.090909 4.727273 0.041322
0.090909 4.818182 0.041322
0.090909 4.909091 0.041322
0.090909 5.000000 0.041322
0.090909 5.090909 0.041322
0.090909 5.181818 0.041322
0.090909 5.272727 0.041322
0.090909 5.363636 0.041322
0.090909 5.454545 0.041322
0.090909 5.545455 0.041322
0.090909 5.636364 0.041322
0.090909 5.727273 0.041322
0.090909 5.818182 0.041322
0.090909 5.909091 0.041322
0.090909 6.000000 0.041322
0.090909 6.090909 0.041322
0.090909 6.181818 0.041322
0.090909 6.272727 0.041322
0.090909 6.363636 0.041322
0.090909 6.454545 0.041322
0.090909 6.545455 0.041322
0.090909 6.636364 0.041322
0.090909 6.727273 0.041322
0.090909 6.818182 0.041322
0.090909 6.909091 0.041322
0.090909 7.000000 0.041322
0.090909 7.090909 0.041322
0.090909 7.181818 0.041322
0.090909 7.272727 0.041322
0.090909 7.363636 0.041322
0.090909 7.454545 0.041322
0.090909 7.545455 0.041322
0.090909 7.636364 0.041322
0.090909 7.727273 0.041322
0.090909 7.818182 0.041322
0.090909 7.909091 0.041322
0.090909 8.000000 0.041322
0.090909 8.090909 0.041322
0.090909 8.181818 0.041322
0.090909 8.272727 0.041322
0.090909 8.363636 0.041322
0.090909 8.454545 0.041322
0.090909 8.545455 0.041322
0.090909 8.636364 0.041322
0.090909 8.727273 0.041322
0.090909 8.818182 0.041322
0.090909 8.909091 0.041322
0.090909 9.000000 0.041322
0.090909 9.090909 0.041322
0.090909 9.181818 0.041322
0.090909 9.272727 0.041322
0.090909 9.363636 0.041322
0.090909 9.454545 0.041322
0.090909 9.545455 0.041322
0.090909 9.636364 0.041322
0.090909 9.727273 0.041322
0.090909 9.818182 0.041322
0.090909 9.909091 0.041322
0.090909 10.000000 0.041322
0.090909 10.090909 0.041322
0.090909 10.181818 0.041322
0.090909 10.272727 0.041322
0.090909 10.363636 0.041322
0.090909 10.454545 0.041322
0.090909 10.545455 0.041322
0.090909 10.636364 0.041322
0.090909 10.727273 0.041322
0.090909 10.818182 0.041322
0.090909 10.909091 0.041322
0.090909 11.000000 0.041322
0.090909 11.090909 0.041322
0.090909 11.181818 0.041322
0.090909 11.272727 0.041322
0.090909 11.363636 0.041322
0.090909 11.454545 0.041322
0.090909 11.545455 0.041322
0.090909 11.636364 0.041322
0.090909 11.727273 0.041322
0.090909 11.818182 0.041322
0.090909 11.909091 0.041322
0.090909 12.000000 0.041322
0.090909 12.090909 0.041322
0.090909 12.181818 0.041322
0.090909 12.272727 0.041322
0.090909 12.363636 0.041322
0.090909 12.454545 0.041322
0.090909 12.545455 0.041322
0.090909 12.636364 0.041322
0.090909 12.727273 0.041322
0.090909 12.818182 0.041322
0.090909 12.909091 0.041322
0.090909 13.000000 0.041322
0.090909 13.090909 0.041322
0.090909 13.181818 0.041322
0.090909 13.272727 0.041322
0.090909 13.363636 0.041322
0.090909 13.454545 0.041322
0.090909 13.545455 0.041322
0.090909 13.636364 0.041322
0.090909 13.727273 0.041322
0.090909 13.818182 0.041322
0.090909 13.909091 0.041322
0.090909 14.000000 0.041322
0.090909 14.090909 0.041322
0.090909 14.181818 0.041322
0.090909 14.272727 0.041322
0.090909 14.363636 0.041322
0.090909 14.454545 0.041322
0.090909 14.545455 0.041322
0.090909 14.636364 0.041322
0.090909 14.727273 0.041322
0.090909 14.818182 0.041322
0.090909 14.909091 0.041322
0.090909 15.000000 0.041322
0.090909 15.090909 0.041322
0.090909 15.181818 0.041322
0.090909 15.272727 0.041322
0.090909 15.363636 0.041322
0.090909 15.454545 0.041322
0.090909 15.545455 0.041322
0.090909 15.636364 0.041322
0.090909 15.727273 0.041322
0.090909 15.818182 0.041322
0.090909 15.909091 0.041322
0.090909 16.000000 0.041322
0.090909 16.090909 0.041322
0.090909 16.181818 0.041322
0.090909 16.272727 0.041322
0.090909 16.363636 0.041322
0.090909 16.454545 0.041322
0.090909 16.545455 0.041322
0.090909 16.636364 0.041322
0.090909 16.727273 0.041322
0.090909 16.818182 0.041322
0.090909 16.909091 0.041322
0.090909 17.000000 0.041322
0.090909 17.090909 0.041322
0.090909 17.181818 0.041322
0.090909 17.272727 0.041322
0.090909 17.363636 0.041322
0.090909 17.454545 0.041322
0.090909 17.545455 0.041322
0.090909 17.636364 0.041322
0.090909 17.727273 0.041322
0.090909 17.818182 0.041322
0.090909 17.909091 0.041322
0.090909 18.000000 0.041322
0.090909 18.090909 0.041322
0.090909 18.181818 0.041322
0.090909 18.272727 0.041322
0.090909 18.363636 0.041322
0.090909 18.454545 0.041322
0.090909 18.545455 0.041322
0.090909 18.636364 0.041322
0.090909 18.727273 0.041322
0.090909 18.818182 0.041322
0.090909 18.909091 0.041322
0.090909 19.000000 0.041322
0.090909 19.090909 0.041322
0.090909 19.181818 0.041322
0.090909 19.272727 0.041322
0.090909 19.363636 0.041322
0.090909 19.454545 0.041322
0.090909 19.545455 0.041322
0.090909 19.636364 0.041322
0.090909 19.727273 0.041322
0.090909 19.818182 0.041322
0.090909 19.909091 0.041322
0.090909 20.000000 0.041322
0.090909 20.090909 0.041322
0.090909 20.181818 0.041322
0.090909 20.272727 0.041322
0.090909 20.363636 0.041322
0.090909 20.454545 0.041322
0.090909 20.545455 0.041322
0.090909 20.636364 0.041322
0.090909 20.727273 0.041322
0.090909 20.818182 0.041322
0.090909 20.909091 0.041322
0.090909 21.000000 0.041322
0.090909 21.090909 0.041322
0.090909 21.181818 0.041322
0.090909 21.272727 0.041322
0.090909 21.363636 0.041322
0.090909 21.454545 0.041322
0.090909 21.545455 0.041322
0.090909 21.636364 0.041322
0.090909 21.727273 0.041322
0.090909 21.818182 0.041322
0.090909 21.909091 0.041322
0.090909 22.000000 0.041322
0.090909 22.090909 0.041322
0.090909 22.181818 0.041322
0.090909 22.272727 0.041322
0.090909 22.363636 0.041322
0.090909 22.454545 0.041322
0.090909 22.545455 0.041322
0.090909 22.636364 0.041322
0.090909 22.727273 0.041322
0.090909 22.818182 0.041322
0.090909 22.909091 0.041322
0.090909 23.000000 0.041322
0.090909 23.090909 0.041322
0.090909 23.181818 0.041322
0.090909 23.272727 0.041322
0.090909 23.363636 0.041322
0.090909 23.454545 0.041322
0.090909 23.545455 0.041322
0.090909 23.636364 0.041322
0.090909 23.727273 0.041322
0.090909 23.818182 0.041322
0.090909 23.909091 0.041322
0.090909 24.000000 0.041322
0.090909 24.090909 0.041322
0.090909 24.181818 0.041322
0.090909 24.272727 0.041322
0.090909 24.363636 0.041322
0.090909 24.454545 0.041322
0.090909 24.545455 0.041322
0.090909 24.636364 0.041322
0.090909 24.727273 0.041322
0.090909 24.818182 0.041322
0.090909 24.909091 0.041322
0.090909 25.000000 0.041322
0.090909 25.090909 0.041322
0.090909 25.181818 0.041322
0.090909 25.272727 0.041322
0.090909 25.363636 0.041322
0.090909 25.454545 0.041322
0.090909 25.545455 0.041322
0.090909 25.636364 0.041322
0.090909 25.727273 0.041322
0.090909 25.818182 0.041322
0.090909 25.909091 0.041322
0.090909 26.000000 0.041322
0.090909 26.090909 0.041322
0.090909 26.181818 0.041322
0.090909 26.272727 0.041322
0.090909 26.363636 0.041322
0.090909 26.454545 0.041322
0.090909 26.545455 0.041322
0.090909 26.636364 0.041322
0.090909 26.727273 0.041322
0.090909 26.818182 0.041322
0.090909 26.909091 0.041322
0.090909 27.000000 0.041322
0.090909 27.090909 0.041322
0.090909 27.181818 0.041322
0.090909 27.272727 0.041322
0.090909 27.363636 0.041322
0.090909 27.454545 0.041322
0.090909 27.545455 0.041322
0.090909 27.636364 0.041322
0.090909 27.727273 0.041322
0.090909 27.818182 0.041322
0.090909 27.909091 0.041322
0.090909 28.000000 0.041322
0.090909 28.090909 0.041322
0.090909 28.181818 0.041322
0.090909 28.272727 0.041322
0.090909 28.363636 0.041322
0.090909 28.454545 0.041322
0.090909 28.545455 0.041322
0.090909 28.636364 0.041322
0.090909 28.727273 0.041322
0.090909 28.818182 0.041322
0.090909 28.909091 0.041322
0.090909 29.000000 0.041322
0.090909 29.090909 0.041322
0.090909 29.181818 0.041322
0.090909 29.272727 0.041322
0.090909 29.363636 0.041322
0.090909 29.454545 0.041322
0.090909 29.545455 0.041322
0.090909 29.636364 0.041322
0.090909 29.727273 0.041322
0.090909 29.818182 0.041322
0.090909 29.909091 0.041322
0.090909 30.000000 0.041322
0.090909 30.090909 0.041322
0.090909 30.181818 0.041322
0.090909 30.272727 0.041322
0.090909 30.363636 0.041322
0.090909 30.454545 0.041322
0.090909 30.545455 0.041322
0.090909 30.636364 0.041322
0.090909 30.727273 0.041322
0.090909 30.818182 0.041322
0.090909 30.909091 0.041322
0.090909 31.000000 0.041322
0.090909 31.090909 0.041322
0.090909 31.181818 0.041322
0.090909 31.272727 0.041322
0.090909 31.363636 0.041322
0.090909 31.454545 0.041322
0.090909 31.545455 0.041322
0.090909 31.636364 0.041322
0.090909 31.727273 0.041322
0.090909 31.818182 0.041322
0.090909 31.909091 0.041322
0.090909 32.000000 0.041322
0.090909 32.090909 0.041322
0.090909 32.181818 0.041322
0.090909 32.272727 0.041322
0.090909 32.363636 0.041322
0.090909 32.454545 0.041322
0.090909 32.545455 0.041322
0.090909 32.636364 0.041322
0.090909 32.727273 0.041322
0.090909 32.818182 0.041322
0.090909 32.909091 0.041322
0.090909 33.000000 0.041322
0.090909 33.090909 0.041322
0.090909 33.181818 0.041322
0.090909 33.272727 0.041322
0.090909 33.363636 0.041322
0.090909 33.454545 0.041322
0.090909 33.545455 0.041322
0.090909 33.636364 0.041322
0.090909 33.727273 0.041322
0.090909 33.818182 0.041322
0.090909 33.909091 0.041322
0.090909 34.000000 0.041322
0.090909 34.090909 0.041322
0.090909 34.181818 0.041322
0.090909 34.272727 0.041322
0.090909 34.363636 0.041322
0.090909 34.454545 0.041322
0.090909 34.545455 0.041322
0.090909 34.636364 0.041322
0.090909 34.727273 0.041322
0.090909 34.818182 0.041322
0.090909 34.909091 0.041322
0.090909 35.000000 0.041322
0.090909 35.090909 0.041322
0.090909 35.181818 0.041322
0.090909 35.272727 0.041322
0.090909 35.363636 0.041322
0.090909 35.454545 0.041322
0.090909 35.545455 0.041322
0.090909 35.636364 0.041322
0.090909 35.727273 0.041322
0.090909 35.818182 0.041322
0.090909 35.909091 0.041322
0.090909 36.000000 0.041322
0.090909 36.090909 0.041322
0.090909 36.181818 0.041322
0.090909 36.272727 0.041322
0.090909 36.363636 0.041322
0.090909 36.454545 0.041322
0.090909 36.545455 0.041322
0.090909 36.636364 0.041322
0.090909 36.727273 0.041322
0.090909 36.818182 0.041322
0.090909 36.909091 0.041322
0.090909 37.000000 0.041322
0.090909 37.090909 0.041322
0.090909 37.181818 0.041322
0.090909 37.272727 0.041322
0.090909 37.363636 0.041322
0.090909 37.454545 0.041322
0.090909 37.545455 0.041322
0.090909 37.636364 0.041322
0.090909 37.727273 0.041322
0.090909 37.818182 0.041322
0.090909 37.909091 0.041322
0.090909 38.000000 0.041322
0.090909 38.090909 0.041322
0.090909 38.181818 0.041322
0.090909 38.272727 0.041322
0.090909 38.363636 0.041322
0.090909 38.454545 0.041322
0.090909 38.545455 0.041322
0.090909 38.636364 0.041322
0.090909 38.727273 0.041322
0.090909 38.818182 0.041322
0.090909 38.909091 0.041322
0.090909 39.000000 0.041322
0.090909 39.090909 0.041322
0.090909 39.181818 0.041322
0.090909 39.272727 0.041322
0.090909 39.363636 0.041322
0.090909 39.454545 0.041322
0.090909 39.545455 0.041322
0.090909 39.636364 0.041322
0.090909 39.727273 0.041322
0.090909 39.818182 0.041322
0.090909 39.909091 0.041322
0.090909 40.000000 0.041322
0.090909 40.090909 0.041322
0.090909 40.181818 0.041322
0.090909 40.272727 0.041322
0.090909 40.363636 0.041322
0.090909 40.454545 0.041322
0.090909 40.545455 0.041322
0.090909 40.636364 0.041322
0.090909 40.727273 0.041322
0.090909 40.818182 0.041322
0.090909 40.909091 0.041322
0.090909 41.000000 0.041322
0.090909 41.090909 0.041322
0.090909 41.181818 0.041322
0.090909 41.272727 0.041322
0.090909 41.363636 0.041322
0.090909 41.454545 0.041322
0.090909 41.545455 0.041322
0.090909 41.636364 0.041322
0.090909 41.727273 0.041322
0.090909 41.818182 0.041322
0.090909 41.909091 0.041322
0.090909 42.000000 0.041322
0.090909 42.090909 0.041322
0.090909 42.181818 0.041322
0.090909 42.272727 0.041322
0.090909 42.363636 0.041322
0.090909 42.454545 0.041322
0.090909 42.545455 0.041322
0.090909 42.636364 0.041322
0.090909 42.727273 0.041322
0.090909 42.818182 0.041322
0.090909 42.909091 0.041322
0.090909 43.000000 0.041322
0.090909 43.090909 0.041322
0.090909 43.181818 0.041322
0.090909 43.272727 0.041322
0.090909 43.363636 0.041322
0.090909 43.454545 0.041322
0.090909 43.545455 0.041322
0.090909 43.636364 0.041322
0.090909 43.727273 0.041322
0.090909 43.818182 0.041322
0.090909 43.909091 0.041322
0.090909 44.000000 0.041322
0.090909 44.090909 0.041322
0.090909 44.181818 0.041322
0.090909 44.272727 0.041322
0.090909 44.363636 0.041322
0.090909 44.454545 0.041322
0.090909 44.545455 0.041322
0.090909 44.636364 0.041322
0.090909 44.727273 0.041322
0.090909 44.818182 0.041322
0.090909 44.909091 0.041322
0.090909 45.000000 0.041322
0.090909 45.090909 0.041322
0.090909 45.181818 0.041322
0.090909 45.272727 0.041322
0.090909 45.363636 0.041322
0.090909 45.454545 0.041322
0.090909 45.545455 0.041322
0.090909 45.636364 0.041322
0.090909 45.727273 0.041322
0.090909 45.818182 0.041322
0.090909 45.909091 0.041322
0.090909 46.000000 0.041322
0.090909 46.090909 0.041322
0.090909 46.181818 0.041322
0.090909 46.272727 0.041322
0.090909 46.363636 0.041322
0.090909 46.454545 0.041322
0.090909 46.545455 0.041322
0.090909 46.636364 0.041322
0.090909 46.727273 0.041322
0.090909 46.818182 0.041322
0.090909 46.909091 0.041322
0.090909 47.000000 0.041322
0.090909 47.090909 0.041322
0.090909 47.181818 0.041322
0.090909 47.272727 0.041322
0.090909 47.363636 0.041322
0.090909 47.454545 0.041322
0.090909 47.545455 0.041322
0.090909 47.636364 0.041322
0.090909 47.727273 0.041322
0.090909 47.818182 0.041322
0.090909 47.909091 0.041322
0.090909 48.000000 0.041322
0.090909 48.090909 0.041322
0.090909 48.181818 0.041322
0.090909 48.272727 0.041322
0.090909 48.363636 0.041322
0.090909 48.454545 0.041322
0.090909 48.545455 0.041322
0.090909 48.636364 0.041322
0.090909 48.727273 0.041322
0.090909 48.818182 0.041322
0.090909 48.909091 0.041322
0.090909 49.000000 0.041322
0.090909 49.090909 0.041322
0.090909 49.181818 0.041322
0.090909 49.272727 0.041322
0.090909 49.363636 0.041322
0.090909 49.454545 0.041322
0.090909 49.545455 0.041322
0.090909 49.636364 0.041322
0.090909 49.727273 0.041322
0.090909 49.818182 0.041322
0.090909 49.909091 0.041322
0.090909 50.000000 0.041322
0.090909 50.090909 0.041322
0.090909 50.181818 0.041322
0.090909 50.272727 0.041322
0.090909 50.363636 0.041322
0.090909 50.454545 0.041322
0.090909 50.545455 0.041322
0.090909 50.636364 0.041322
0.090909 50.727273 0.041322
0.090909 50.818182 0.041322
0.090909 50.909091 0.041322
0.090909 51.000000 0.041322
0.090909 51.090909 0.041322
0.090909 51.181818 0.041322
0.090909 51.272727 0.041322
0.090909 51.363636 0.041322
0.090909 51.454545 0.041322
0.090909 51.545455 0.041322
0.090909 51.636364 0.041322
0.090909 51.727273 0.041322
0.090909 51.818182 0.041322
0.090909 51.909091 0.041322
0.090909 52.000000 0.041322
0.090909 52.090909 0.041322
0.090909 52.181818 0.041322
0.090909 52.272727 0.041322
0.090909 52.363636 0.041322
0.090909 52.454545 0.041322
0.090909 52.545455 0.041322
0.090909 52.636364 0.041322
0.090909 52.727273 0.041322
0.090909 52.818182 0.041322
0.090909 52.909091 0.041322
0.090909 53.000000 0.041322
0.090909 53.090909 0.041322
0.090909 53.181818 0.041322
0.090909 53.272727 0.041322
0.090909 53.363636 0.041322
0.090909 53.454545 0.041322
0.090909 53.545455 0.041322
0.090909 53.636364 0.041322
0.090909 53.727273 0.041322
0.090909 53.818182 0.041322
0.090909 53.909091 0.041322
0.090909 54.000000 0.041322
0.090909 54.090909 0.041322
0.090909 54.181818 0.041322
0.090909 54.272727 0.041322
0.090909 54.363636 0.041322
0.090909 54.454545 0.041322
0.090909 54.545455 0.041322
0.090909 54.636364 0.041322
0.090909 54.727273 0.041322
0.090909 54.818182 0.041322
0.090909 54.909091 0.041322
0.090909 55.000000 0.041322
0.090909 55.090909 0.041322
0.090909 55.181818 0.041322
0.090909 55.272727 0.041322
0.090909 55.363636 0.041322
0.090909 55.454545 0.041322
0.090909 55.545455 0.041322
0.090909 55.636364 0.041322
0.090909 55.727273 0.041322
0.090909 55.818182 0.041322
0.090909 55.909091 0.041322
0.090909 56.000000 0.041322
0.090909 56.090909 0.041322
0.090909 56.181818 0.041322
0.090909 56.272727 0.041322
0.090909 56.363636 0.041322
0.090909 56.454545 0.041322
0.090909 56.545455 0.041322
0.090909 56.636364 0.041322
0.090909 56.727273 0.041322
0.090909 56.818182 0.041322
0.090909 56.909091 0.041322
0.090909 57.000000 0.041322
0.090909 57.090909 0.041322
0.090909 57.181818 0.041322
0.090909 57.272727 0.041322
0.090909 57.363636 0.041322
0.090909 57.454545 0.041322
0.090909 57.545455 0.041322
0.090909 57.636364 0.041322
0.090909 57.727273 0.041322
0.090909 57.818182 0.041322
0.090909 57.909091 0.041322
0.090909 58.000000 0.041322
0.090909 58.090909 0.041322
0.090909 58.181818 0.041322
0.090909 58.272727 0.041322
0.090909 58.363636 0.041322
0.090909 58.454545 0.041322
0.090909 58.545455 0.041322
0.090909 58.636364 0.041322
0.090909 58.727273 0.041322
0.090909 58.818182 0.041322
0.090909 58.909091 0.041322
0.090909 59.000000 0.041322
0.090909 59.090909 0.041322
0.090909 59.181818 0.041322
0.090909 59.272727 0.041322
